patch,map,agent,win_rate,total_games,wins
4.07,Bind,sova,53.12,32,17
4.07,Bind,yoru,50.0,2,1
4.07,Bind,sage,47.06,17,8
4.07,Bind,raze,45.61,57,26
4.07,Bind,brimstone,39.13,46,18
4.07,Bind,breach,38.46,13,5
4.07,Bind,chamber,36.11,36,13
4.07,Bind,neon,33.33,3,1
4.07,Bind,kayo,0.0,2,0
4.07,Breeze,skye,66.67,6,4
4.07,Breeze,jett,51.72,58,30
4.07,Breeze,chamber,50.88,57,29
4.07,Breeze,kayo,50.0,52,26
4.07,Breeze,sova,50.0,60,30
4.07,Breeze,viper,50.0,60,30
4.07,Breeze,cypher,50.0,2,1
4.07,Breeze,breach,0.0,1,0
4.07,Breeze,astra,0.0,1,0
4.07,Breeze,reyna,0.0,2,0
4.07,Breeze,brimstone,0.0,1,0
4.07,Fracture,neon,100.0,3,3
4.07,Fracture,kayo,100.0,2,2
4.07,Fracture,chamber,55.56,27,15
4.07,Fracture,sage,55.0,20,11
4.07,Fracture,brimstone,53.57,28,15
4.07,Fracture,breach,50.0,30,15
4.07,Fracture,raze,48.0,25,12
4.07,Fracture,jett,33.33,3,1
4.07,Fracture,viper,16.67,6,1
4.07,Fracture,cypher,0.0,4,0
4.07,Fracture,astra,0.0,2,0
4.07,Haven,reyna,100.0,1,1
4.07,Haven,kayo,72.73,11,8
4.07,Haven,neon,66.67,3,2
4.07,Haven,astra,58.33,12,7
4.07,Haven,raze,57.14,7,4
4.07,Haven,skye,52.5,40,21
4.07,Haven,chamber,52.27,44,23
4.07,Haven,omen,51.06,47,24
4.07,Haven,jett,48.08,52,25
4.07,Haven,sova,48.0,25,12
4.07,Haven,killjoy,46.67,15,7
4.07,Haven,breach,42.55,47,20
4.07,Haven,cypher,33.33,3,1
4.07,Haven,brimstone,0.0,3,0
4.07,Icebox,kayo,64.0,25,16
4.07,Icebox,sage,58.33,48,28
4.07,Icebox,chamber,53.33,60,32
4.07,Icebox,viper,50.79,63,32
4.07,Icebox,sova,50.0,64,32
4.07,Icebox,jett,37.21,43,16
4.07,Icebox,omen,33.33,9,3
4.07,Icebox,reyna,33.33,3,1
4.07,Icebox,raze,0.0,1,0
4.07,Icebox,killjoy,0.0,4,0
4.07,Split,killjoy,100.0,2,2
4.07,Split,cypher,62.96,27,17
4.07,Split,neon,58.33,12,7
4.07,Split,sage,53.66,41,22
4.07,Split,astra,53.57,28,15
4.07,Split,kayo,52.94,17,9
4.07,Split,raze,50.0,52,26
4.07,Split,skye,48.65,37,18
4.07,Split,omen,47.5,40,19
4.07,Split,jett,46.67,15,7
4.07,Split,breach,45.71,35,16
4.07,Split,chamber,41.38,29,12
4.07,Split,viper,0.0,5,0
4.08,Ascent,neon,100.0,2,2
4.08,Ascent,breach,100.0,1,1
4.08,Ascent,sage,75.0,4,3
4.08,Ascent,jett,54.84,31,17
4.08,Ascent,astra,52.63,19,10
4.08,Ascent,killjoy,52.17,23,12
4.08,Ascent,kayo,51.16,43,22
4.08,Ascent,omen,48.15,27,13
4.08,Ascent,chamber,47.83,23,11
4.08,Ascent,sova,45.95,37,17
4.08,Ascent,fade,45.45,11,5
4.08,Ascent,raze,25.0,8,2
4.08,Ascent,skye,0.0,1,0
4.08,Bind,astra,100.0,2,2
4.08,Bind,fade,80.0,5,4
4.08,Bind,breach,75.0,8,6
4.08,Bind,yoru,66.67,6,4
4.08,Bind,sage,60.0,5,3
4.08,Bind,raze,52.78,36,19
4.08,Bind,jett,50.0,4,2
4.08,Bind,kayo,50.0,2,1
4.08,Bind,brimstone,48.65,37,18
4.08,Bind,chamber,47.06,34,16
4.08,Bind,sova,45.0,20,9
4.08,Bind,viper,42.86,14,6
4.08,Bind,skye,40.0,25,10
4.08,Bind,omen,0.0,1,0
4.08,Bind,neon,0.0,1,0
4.08,Breeze,neon,100.0,3,3
4.08,Breeze,omen,100.0,1,1
4.08,Breeze,brimstone,100.0,1,1
4.08,Breeze,phoenix,100.0,1,1
4.08,Breeze,reyna,100.0,1,1
4.08,Breeze,raze,100.0,1,1
4.08,Breeze,yoru,100.0,1,1
4.08,Breeze,breach,100.0,1,1
4.08,Breeze,skye,60.87,23,14
4.08,Breeze,cypher,60.0,5,3
4.08,Breeze,sova,50.0,48,24
4.08,Breeze,astra,50.0,2,1
4.08,Breeze,viper,47.83,46,22
4.08,Breeze,chamber,47.73,44,21
4.08,Breeze,jett,43.59,39,17
4.08,Breeze,kayo,36.36,22,8
4.08,Breeze,fade,0.0,1,0
4.08,Fracture,neon,75.0,8,6
4.08,Fracture,sage,62.5,8,5
4.08,Fracture,kayo,60.0,10,6
4.08,Fracture,brimstone,52.38,21,11
4.08,Fracture,chamber,52.0,25,13
4.08,Fracture,breach,50.0,28,14
4.08,Fracture,viper,50.0,6,3
4.08,Fracture,raze,42.86,21,9
4.08,Fracture,astra,33.33,6,2
4.08,Fracture,cypher,33.33,3,1
4.08,Fracture,fade,0.0,1,0
4.08,Fracture,jett,0.0,1,0
4.08,Fracture,yoru,0.0,2,0
4.08,Haven,reyna,75.0,4,3
4.08,Haven,chamber,62.5,24,15
4.08,Haven,sova,60.0,25,15
4.08,Haven,skye,56.25,16,9
4.08,Haven,astra,56.25,16,9
4.08,Haven,neon,50.0,12,6
4.08,Haven,jett,50.0,24,12
4.08,Haven,raze,50.0,6,3
4.08,Haven,cypher,50.0,2,1
4.08,Haven,omen,46.15,26,12
4.08,Haven,kayo,42.86,7,3
4.08,Haven,breach,40.0,25,10
4.08,Haven,killjoy,33.33,15,5
4.08,Haven,fade,28.57,7,2
4.08,Icebox,neon,100.0,1,1
4.08,Icebox,raze,88.89,9,8
4.08,Icebox,fade,66.67,6,4
4.08,Icebox,killjoy,66.67,9,6
4.08,Icebox,sage,52.38,42,22
4.08,Icebox,omen,50.0,6,3
4.08,Icebox,viper,49.09,55,27
4.08,Icebox,sova,49.02,51,25
4.08,Icebox,chamber,48.0,50,24
4.08,Icebox,jett,40.0,25,10
4.08,Icebox,kayo,39.13,23,9
4.08,Icebox,reyna,33.33,3,1
4.08,Split,viper,75.0,4,3
4.08,Split,skye,64.71,17,11
4.08,Split,cypher,60.87,23,14
4.08,Split,raze,59.46,37,22
4.08,Split,omen,55.26,38,21
4.08,Split,sage,51.72,29,15
4.08,Split,chamber,47.37,19,9
4.08,Split,jett,40.0,10,4
4.08,Split,kayo,40.0,5,2
4.08,Split,breach,38.1,21,8
4.08,Split,fade,33.33,9,3
4.08,Split,astra,33.33,9,3
4.08,Split,killjoy,0.0,3,0
4.08,Split,neon,0.0,4,0
4.08,Split,reyna,0.0,2,0
4.09,Ascent,sage,83.33,6,5
4.09,Ascent,cypher,80.0,5,4
4.09,Ascent,yoru,72.73,11,8
4.09,Ascent,breach,71.43,7,5
4.09,Ascent,fade,65.79,38,25
4.09,Ascent,astra,63.33,30,19
4.09,Ascent,raze,50.0,18,9
4.09,Ascent,chamber,47.37,38,18
4.09,Ascent,jett,47.17,53,25
4.09,Ascent,sova,46.67,60,28
4.09,Ascent,killjoy,46.67,45,21
4.09,Ascent,omen,44.07,59,26
4.09,Ascent,kayo,43.84,73,32
4.09,Ascent,neon,0.0,3,0
4.09,Ascent,reyna,0.0,2,0
4.09,Ascent,skye,0.0,1,0
4.09,Bind,yoru,100.0,2,2
4.09,Bind,cypher,100.0,3,3
4.09,Bind,raze,55.26,38,21
4.09,Bind,viper,54.55,22,12
4.09,Bind,breach,53.85,13,7
4.09,Bind,brimstone,53.12,32,17
4.09,Bind,fade,52.0,25,13
4.09,Bind,chamber,51.85,27,14
4.09,Bind,astra,50.0,8,4
4.09,Bind,neon,50.0,4,2
4.09,Bind,skye,43.75,32,14
4.09,Bind,sage,40.0,5,2
4.09,Bind,sova,33.33,6,2
4.09,Bind,omen,33.33,6,2
4.09,Bind,jett,0.0,6,0
4.09,Bind,reyna,0.0,1,0
4.09,Breeze,reyna,100.0,2,2
4.09,Breeze,yoru,60.0,5,3
4.09,Breeze,jett,53.85,26,14
4.09,Breeze,kayo,52.78,36,19
4.09,Breeze,sova,52.17,46,24
4.09,Breeze,chamber,50.0,34,17
4.09,Breeze,viper,50.0,48,24
4.09,Breeze,cypher,50.0,14,7
4.09,Breeze,skye,50.0,14,7
4.09,Breeze,neon,37.5,8,3
4.09,Breeze,astra,0.0,1,0
4.09,Breeze,omen,0.0,1,0
4.09,Breeze,fade,0.0,2,0
4.09,Breeze,raze,0.0,1,0
4.09,Breeze,killjoy,0.0,1,0
4.09,Breeze,breach,0.0,1,0
4.09,Fracture,fade,100.0,2,2
4.09,Fracture,omen,100.0,2,2
4.09,Fracture,viper,80.0,5,4
4.09,Fracture,astra,66.67,3,2
4.09,Fracture,skye,66.67,3,2
4.09,Fracture,raze,57.89,19,11
4.09,Fracture,kayo,53.85,13,7
4.09,Fracture,chamber,50.0,32,16
4.09,Fracture,sage,50.0,16,8
4.09,Fracture,breach,48.57,35,17
4.09,Fracture,cypher,42.86,7,3
4.09,Fracture,neon,42.86,21,9
4.09,Fracture,brimstone,40.0,30,12
4.09,Fracture,reyna,0.0,1,0
4.09,Fracture,jett,0.0,1,0
4.09,Haven,astra,72.22,18,13
4.09,Haven,kayo,70.0,10,7
4.09,Haven,neon,62.5,16,10
4.09,Haven,fade,58.82,17,10
4.09,Haven,chamber,55.88,34,19
4.09,Haven,raze,50.0,16,8
4.09,Haven,reyna,50.0,2,1
4.09,Haven,sova,47.06,17,8
4.09,Haven,skye,46.15,26,12
4.09,Haven,breach,45.65,46,21
4.09,Haven,killjoy,45.0,20,9
4.09,Haven,jett,43.48,23,10
4.09,Haven,omen,40.0,40,16
4.09,Haven,cypher,25.0,4,1
4.09,Haven,yoru,0.0,1,0
4.09,Icebox,brimstone,100.0,1,1
4.09,Icebox,jett,60.0,20,12
4.09,Icebox,chamber,55.88,34,19
4.09,Icebox,viper,51.16,43,22
4.09,Icebox,kayo,50.0,18,9
4.09,Icebox,raze,50.0,4,2
4.09,Icebox,omen,50.0,6,3
4.09,Icebox,fade,50.0,6,3
4.09,Icebox,sova,48.72,39,19
4.09,Icebox,sage,46.67,30,14
4.09,Icebox,killjoy,45.45,11,5
4.09,Icebox,reyna,16.67,6,1
4.09,Icebox,neon,0.0,1,0
4.09,Icebox,breach,0.0,1,0
4.09,Split,reyna,100.0,1,1
4.09,Split,neon,75.0,4,3
4.09,Split,breach,63.64,22,14
4.09,Split,jett,60.0,5,3
4.09,Split,astra,53.85,13,7
4.09,Split,cypher,53.85,13,7
4.09,Split,sage,52.38,21,11
4.09,Split,omen,50.0,28,14
4.09,Split,viper,50.0,4,2
4.09,Split,yoru,50.0,2,1
4.09,Split,chamber,47.83,23,11
4.09,Split,raze,46.88,32,15
4.09,Split,fade,37.5,8,3
4.09,Split,skye,22.22,9,2
4.09,Split,kayo,20.0,5,1
4.10,Ascent,phoenix,100.0,1,1
4.10,Ascent,cypher,100.0,2,2
4.10,Ascent,chamber,56.76,37,21
4.10,Ascent,sova,56.36,55,31
4.10,Ascent,breach,55.56,9,5
4.10,Ascent,astra,54.55,22,12
4.10,Ascent,fade,50.0,28,14
4.10,Ascent,skye,50.0,2,1
4.10,Ascent,jett,48.72,39,19
4.10,Ascent,kayo,48.08,52,25
4.10,Ascent,omen,46.81,47,22
4.10,Ascent,killjoy,39.29,28,11
4.10,Ascent,raze,38.46,13,5
4.10,Ascent,sage,25.0,4,1
4.10,Ascent,yoru,0.0,1,0
4.10,Bind,viper,72.22,36,26
4.10,Bind,sova,66.67,6,4
4.10,Bind,skye,62.22,45,28
4.10,Bind,sage,60.0,10,6
4.10,Bind,raze,56.9,58,33
4.10,Bind,brimstone,53.7,54,29
4.10,Bind,kayo,50.0,4,2
4.10,Bind,fade,41.67,36,15
4.10,Bind,chamber,41.3,46,19
4.10,Bind,omen,40.0,5,2
4.10,Bind,astra,36.36,11,4
4.10,Bind,cypher,25.0,4,1
4.10,Bind,breach,20.83,24,5
4.10,Bind,neon,11.11,9,1
4.10,Bind,jett,0.0,2,0
4.10,Breeze,astra,100.0,1,1
4.10,Breeze,chamber,58.33,36,21
4.10,Breeze,kayo,53.33,30,16
4.10,Breeze,jett,51.52,33,17
4.10,Breeze,viper,50.0,48,24
4.10,Breeze,sova,50.0,46,23
4.10,Breeze,skye,50.0,22,11
4.10,Breeze,reyna,50.0,2,1
4.10,Breeze,fade,50.0,2,1
4.10,Breeze,yoru,50.0,2,1
4.10,Breeze,cypher,25.0,12,3
4.10,Breeze,neon,20.0,5,1
4.10,Breeze,omen,0.0,1,0
4.10,Fracture,skye,100.0,1,1
4.10,Fracture,viper,66.67,3,2
4.10,Fracture,neon,63.16,19,12
4.10,Fracture,kayo,53.85,13,7
4.10,Fracture,chamber,51.52,33,17
4.10,Fracture,breach,50.0,34,17
4.10,Fracture,brimstone,50.0,28,14
4.10,Fracture,sage,46.67,15,7
4.10,Fracture,raze,41.18,17,7
4.10,Fracture,astra,33.33,3,1
4.10,Fracture,fade,0.0,1,0
4.10,Fracture,cypher,0.0,2,0
4.10,Fracture,yoru,0.0,1,0
4.10,Haven,reyna,100.0,1,1
4.10,Haven,sage,100.0,3,3
4.10,Haven,sova,57.58,33,19
4.10,Haven,killjoy,56.0,25,14
4.10,Haven,raze,51.85,27,14
4.10,Haven,astra,51.61,31,16
4.10,Haven,skye,50.0,20,10
4.10,Haven,neon,50.0,14,7
4.10,Haven,fade,50.0,24,12
4.10,Haven,jett,48.65,37,18
4.10,Haven,omen,47.92,48,23
4.10,Haven,chamber,47.92,48,23
4.10,Haven,breach,46.97,66,31
4.10,Haven,cypher,40.0,5,2
4.10,Haven,kayo,25.0,8,2
4.10,Icebox,reyna,60.0,5,3
4.10,Icebox,sage,55.81,43,24
4.10,Icebox,kayo,55.56,18,10
4.10,Icebox,jett,52.38,21,11
4.10,Icebox,chamber,52.17,46,24
4.10,Icebox,sova,52.0,50,26
4.10,Icebox,viper,51.85,54,28
4.10,Icebox,raze,50.0,6,3
4.10,Icebox,killjoy,42.86,21,9
4.10,Icebox,fade,40.0,5,2
4.10,Icebox,omen,0.0,2,0
4.10,Icebox,breach,0.0,3,0
4.10,Icebox,yoru,0.0,1,0
4.10,Icebox,brimstone,0.0,2,0
4.10,Icebox,cypher,0.0,1,0
4.10,Icebox,astra,0.0,1,0
4.10,Icebox,skye,0.0,1,0
4.10,Split,neon,70.0,10,7
4.10,Split,kayo,66.67,12,8
4.10,Split,chamber,57.14,28,16
4.10,Split,sage,53.57,28,15
4.10,Split,astra,52.63,19,10
4.10,Split,omen,51.43,35,18
4.10,Split,cypher,50.0,24,12
4.10,Split,breach,48.28,29,14
4.10,Split,skye,46.67,15,7
4.10,Split,fade,45.45,11,5
4.10,Split,raze,45.0,40,18
4.10,Split,jett,33.33,6,2
4.10,Split,reyna,33.33,3,1
4.10,Split,viper,25.0,8,2
4.10,Split,phoenix,0.0,1,0
4.10,Split,brimstone,0.0,1,0
4.11,Ascent,cypher,100.0,1,1
4.11,Ascent,killjoy,69.23,26,18
4.11,Ascent,kayo,60.38,53,32
4.11,Ascent,astra,57.89,19,11
4.11,Ascent,sage,55.56,9,5
4.11,Ascent,jett,54.55,33,18
4.11,Ascent,sova,51.52,33,17
4.11,Ascent,fade,47.06,51,24
4.11,Ascent,omen,45.28,53,24
4.11,Ascent,chamber,38.1,42,16
4.11,Ascent,raze,37.5,16,6
4.11,Ascent,breach,28.57,7,2
4.11,Ascent,yoru,25.0,4,1
4.11,Ascent,neon,0.0,1,0
4.11,Ascent,skye,0.0,1,0
4.11,Ascent,reyna,0.0,1,0
4.11,Bind,viper,64.86,37,24
4.11,Bind,brimstone,59.38,32,19
4.11,Bind,astra,58.33,12,7
4.11,Bind,raze,52.73,55,29
4.11,Bind,skye,50.0,46,23
4.11,Bind,sova,50.0,4,2
4.11,Bind,yoru,50.0,2,1
4.11,Bind,kayo,50.0,2,1
4.11,Bind,chamber,48.72,39,19
4.11,Bind,fade,44.12,34,15
4.11,Bind,neon,40.0,5,2
4.11,Bind,breach,30.0,10,3
4.11,Bind,omen,25.0,16,4
4.11,Bind,sage,20.0,5,1
4.11,Bind,killjoy,0.0,1,0
4.11,Breeze,omen,100.0,2,2
4.11,Breeze,yoru,60.0,5,3
4.11,Breeze,chamber,56.67,60,34
4.11,Breeze,jett,52.83,53,28
4.11,Breeze,sova,52.31,65,34
4.11,Breeze,skye,52.0,25,13
4.11,Breeze,viper,50.0,70,35
4.11,Breeze,kayo,45.83,48,22
4.11,Breeze,neon,40.0,5,2
4.11,Breeze,reyna,25.0,4,1
4.11,Breeze,cypher,10.0,10,1
4.11,Breeze,raze,0.0,1,0
4.11,Breeze,fade,0.0,2,0
4.11,Fracture,fade,71.43,7,5
4.11,Fracture,jett,66.67,3,2
4.11,Fracture,viper,62.5,8,5
4.11,Fracture,neon,55.0,20,11
4.11,Fracture,brimstone,53.33,30,16
4.11,Fracture,raze,50.0,26,13
4.11,Fracture,kayo,50.0,12,6
4.11,Fracture,cypher,50.0,4,2
4.11,Fracture,omen,50.0,6,3
4.11,Fracture,chamber,48.78,41,20
4.11,Fracture,breach,47.5,40,19
4.11,Fracture,sage,40.0,15,6
4.11,Fracture,astra,33.33,6,2
4.11,Fracture,skye,0.0,1,0
4.11,Fracture,reyna,0.0,1,0
4.11,Haven,sage,75.0,4,3
4.11,Haven,sova,60.71,28,17
4.11,Haven,kayo,60.0,10,6
4.11,Haven,cypher,60.0,5,3
4.11,Haven,jett,56.25,32,18
4.11,Haven,astra,53.85,26,14
4.11,Haven,killjoy,50.0,20,10
4.11,Haven,chamber,49.02,51,25
4.11,Haven,omen,48.0,50,24
4.11,Haven,skye,47.83,23,11
4.11,Haven,raze,47.06,34,16
4.11,Haven,breach,46.67,60,28
4.11,Haven,fade,42.31,26,11
4.11,Haven,neon,36.36,11,4
4.11,Icebox,reyna,80.0,5,4
4.11,Icebox,raze,75.0,8,6
4.11,Icebox,fade,64.29,14,9
4.11,Icebox,sage,55.07,69,38
4.11,Icebox,viper,51.19,84,43
4.11,Icebox,chamber,50.0,70,35
4.11,Icebox,killjoy,50.0,36,18
4.11,Icebox,brimstone,50.0,2,1
4.11,Icebox,sova,46.48,71,33
4.11,Icebox,jett,44.44,18,8
4.11,Icebox,kayo,40.54,37,15
4.11,Icebox,neon,40.0,5,2
4.11,Icebox,omen,30.0,10,3
4.11,Icebox,yoru,0.0,1,0
4.11,Split,killjoy,100.0,1,1
4.11,Split,fade,70.0,10,7
4.11,Split,kayo,63.64,11,7
4.11,Split,viper,58.33,12,7
4.11,Split,neon,55.56,9,5
4.11,Split,cypher,54.55,11,6
4.11,Split,raze,51.61,31,16
4.11,Split,omen,50.0,24,12
4.11,Split,sage,50.0,20,10
4.11,Split,breach,50.0,24,12
4.11,Split,jett,50.0,4,2
4.11,Split,astra,45.0,20,9
4.11,Split,chamber,36.0,25,9
4.11,Split,skye,25.0,8,2
5.0,Ascent,neon,100.0,2,2
5.0,Ascent,raze,57.14,7,4
5.0,Ascent,astra,54.55,22,12
5.0,Ascent,fade,52.78,36,19
5.0,Ascent,kayo,51.11,45,23
5.0,Ascent,sova,50.0,20,10
5.0,Ascent,chamber,48.28,29,14
5.0,Ascent,jett,47.37,19,9
5.0,Ascent,killjoy,47.06,17,8
5.0,Ascent,omen,45.83,24,11
5.0,Ascent,sage,37.5,8,3
5.0,Ascent,breach,0.0,1,0
5.0,Bind,sage,100.0,1,1
5.0,Bind,kayo,71.43,7,5
5.0,Bind,neon,66.67,3,2
5.0,Bind,brimstone,56.25,32,18
5.0,Bind,breach,55.56,9,5
5.0,Bind,chamber,53.33,30,16
5.0,Bind,raze,50.0,44,22
5.0,Bind,yoru,50.0,4,2
5.0,Bind,omen,50.0,2,1
5.0,Bind,viper,48.65,37,18
5.0,Bind,skye,48.48,33,16
5.0,Bind,fade,40.91,22,9
5.0,Bind,astra,35.71,14,5
5.0,Bind,cypher,0.0,1,0
5.0,Bind,sova,0.0,1,0
5.0,Breeze,cypher,100.0,5,5
5.0,Breeze,skye,66.67,6,4
5.0,Breeze,neon,60.0,5,3
5.0,Breeze,yoru,60.0,5,3
5.0,Breeze,sova,54.17,24,13
5.0,Breeze,viper,52.0,25,13
5.0,Breeze,kayo,45.0,20,9
5.0,Breeze,jett,43.75,16,7
5.0,Breeze,chamber,40.0,20,8
5.0,Breeze,breach,0.0,1,0
5.0,Breeze,astra,0.0,1,0
5.0,Breeze,fade,0.0,2,0
5.0,Fracture,reyna,100.0,1,1
5.0,Fracture,omen,85.71,7,6
5.0,Fracture,fade,81.82,11,9
5.0,Fracture,viper,76.92,13,10
5.0,Fracture,raze,53.85,26,14
5.0,Fracture,chamber,50.0,40,20
5.0,Fracture,kayo,46.15,13,6
5.0,Fracture,neon,44.44,18,8
5.0,Fracture,brimstone,37.93,29,11
5.0,Fracture,breach,37.93,29,11
5.0,Fracture,sage,33.33,12,4
5.0,Fracture,jett,0.0,1,0
5.0,Haven,cypher,100.0,1,1
5.0,Haven,sage,66.67,3,2
5.0,Haven,sova,57.14,7,4
5.0,Haven,omen,56.67,30,17
5.0,Haven,fade,56.0,25,14
5.0,Haven,neon,54.55,11,6
5.0,Haven,raze,52.0,25,13
5.0,Haven,kayo,50.0,10,5
5.0,Haven,chamber,50.0,40,20
5.0,Haven,reyna,50.0,2,1
5.0,Haven,breach,47.22,36,17
5.0,Haven,jett,46.15,13,6
5.0,Haven,killjoy,44.44,9,4
5.0,Haven,astra,40.0,20,8
5.0,Haven,skye,38.89,18,7
5.0,Icebox,killjoy,60.0,5,3
5.0,Icebox,sage,55.17,29,16
5.0,Icebox,chamber,53.12,32,17
5.0,Icebox,sova,52.38,21,11
5.0,Icebox,viper,50.0,34,17
5.0,Icebox,fade,50.0,12,6
5.0,Icebox,jett,50.0,6,3
5.0,Icebox,kayo,47.83,23,11
5.0,Icebox,raze,33.33,3,1
5.0,Icebox,reyna,0.0,2,0
5.0,Icebox,neon,0.0,2,0
5.0,Icebox,brimstone,0.0,1,0
5.0,Split,omen,75.0,8,6
5.0,Split,sage,75.0,4,3
5.0,Split,skye,60.0,5,3
5.0,Split,viper,58.33,12,7
5.0,Split,raze,54.17,24,13
5.0,Split,kayo,50.0,12,6
5.0,Split,killjoy,50.0,4,2
5.0,Split,fade,50.0,12,6
5.0,Split,cypher,50.0,2,1
5.0,Split,chamber,47.37,19,9
5.0,Split,astra,38.89,18,7
5.0,Split,breach,25.0,8,2
5.0,Split,neon,0.0,1,0
5.0,Split,jett,0.0,1,0
5.03,Ascent,raze,100.0,1,1
5.03,Ascent,sova,100.0,1,1
5.03,Ascent,jett,66.67,3,2
5.03,Ascent,astra,50.0,2,1
5.03,Ascent,kayo,50.0,6,3
5.03,Ascent,killjoy,50.0,4,2
5.03,Ascent,chamber,50.0,2,1
5.03,Ascent,omen,50.0,4,2
5.03,Ascent,fade,40.0,5,2
5.03,Ascent,phoenix,0.0,1,0
5.03,Ascent,sage,0.0,1,0
5.03,Bind,viper,75.0,4,3
5.03,Bind,breach,66.67,3,2
5.03,Bind,chamber,55.56,9,5
5.03,Bind,raze,55.56,9,5
5.03,Bind,brimstone,50.0,8,4
5.03,Bind,astra,50.0,2,1
5.03,Bind,skye,42.86,7,3
5.03,Bind,fade,33.33,6,2
5.03,Bind,sage,0.0,1,0
5.03,Bind,jett,0.0,1,0
5.03,Breeze,chamber,100.0,1,1
5.03,Breeze,kayo,50.0,2,1
5.03,Breeze,sova,50.0,2,1
5.03,Breeze,viper,50.0,2,1
5.03,Breeze,jett,50.0,2,1
5.03,Breeze,cypher,0.0,1,0
5.03,Fracture,neon,66.67,6,4
5.03,Fracture,sage,60.0,5,3
5.03,Fracture,brimstone,57.14,7,4
5.03,Fracture,breach,57.14,7,4
5.03,Fracture,chamber,50.0,8,4
5.03,Fracture,fade,50.0,2,1
5.03,Fracture,raze,0.0,2,0
5.03,Fracture,kayo,0.0,1,0
5.03,Fracture,viper,0.0,1,0
5.03,Fracture,omen,0.0,1,0
5.03,Haven,jett,100.0,1,1
5.03,Haven,breach,66.67,3,2
5.03,Haven,fade,50.0,6,3
5.03,Haven,chamber,50.0,6,3
5.03,Haven,astra,50.0,4,2
5.03,Haven,sova,50.0,2,1
5.03,Haven,omen,50.0,2,1
5.03,Haven,raze,40.0,5,2
5.03,Haven,sage,0.0,1,0
5.03,Icebox,reyna,100.0,2,2
5.03,Icebox,fade,100.0,2,2
5.03,Icebox,viper,50.0,6,3
5.03,Icebox,kayo,50.0,2,1
5.03,Icebox,sova,50.0,6,3
5.03,Icebox,chamber,50.0,6,3
5.03,Icebox,sage,25.0,4,1
5.03,Icebox,killjoy,0.0,1,0
5.03,Icebox,omen,0.0,1,0
5.04,Ascent,cypher,100.0,2,2
5.04,Ascent,sage,60.0,5,3
5.04,Ascent,jett,59.38,32,19
5.04,Ascent,sova,59.26,27,16
5.04,Ascent,kayo,52.0,50,26
5.04,Ascent,astra,50.0,18,9
5.04,Ascent,omen,50.0,34,17
5.04,Ascent,fade,48.72,39,19
5.04,Ascent,killjoy,45.83,24,11
5.04,Ascent,chamber,35.0,20,7
5.04,Ascent,phoenix,20.0,5,1
5.04,Ascent,breach,0.0,2,0
5.04,Ascent,raze,0.0,2,0
5.04,Bind,kayo,100.0,3,3
5.04,Bind,chamber,76.92,13,10
5.04,Bind,viper,56.25,32,18
5.04,Bind,brimstone,56.25,32,18
5.04,Bind,raze,50.0,36,18
5.04,Bind,skye,50.0,30,15
5.04,Bind,fade,43.75,16,7
5.04,Bind,sage,16.67,6,1
5.04,Bind,breach,0.0,4,0
5.04,Bind,yoru,0.0,2,0
5.04,Bind,jett,0.0,2,0
5.04,Bind,astra,0.0,4,0
5.04,Breeze,phoenix,100.0,3,3
5.04,Breeze,neon,60.0,5,3
5.04,Breeze,cypher,60.0,10,6
5.04,Breeze,kayo,56.52,23,13
5.04,Breeze,viper,50.0,32,16
5.04,Breeze,sova,48.39,31,15
5.04,Breeze,chamber,47.62,21,10
5.04,Breeze,skye,42.86,7,3
5.04,Breeze,jett,41.67,24,10
5.04,Breeze,breach,33.33,3,1
5.04,Breeze,omen,0.0,1,0
5.04,Fracture,fade,75.0,8,6
5.04,Fracture,sage,66.67,3,2
5.04,Fracture,neon,52.17,23,12
5.04,Fracture,chamber,51.85,27,14
5.04,Fracture,breach,50.0,24,12
5.04,Fracture,brimstone,50.0,20,10
5.04,Fracture,omen,50.0,8,4
5.04,Fracture,raze,45.45,11,5
5.04,Fracture,viper,40.0,5,2
5.04,Fracture,kayo,33.33,9,3
5.04,Fracture,phoenix,0.0,1,0
5.04,Fracture,cypher,0.0,1,0
5.04,Haven,sova,80.0,5,4
5.04,Haven,killjoy,66.67,12,8
5.04,Haven,jett,63.64,11,7
5.04,Haven,skye,60.0,5,3
5.04,Haven,breach,56.67,30,17
5.04,Haven,omen,51.28,39,20
5.04,Haven,raze,50.0,24,12
5.04,Haven,neon,50.0,4,2
5.04,Haven,phoenix,50.0,4,2
5.04,Haven,reyna,50.0,2,1
5.04,Haven,chamber,45.71,35,16
5.04,Haven,fade,43.24,37,16
5.04,Haven,astra,42.86,7,3
5.04,Haven,kayo,33.33,6,2
5.04,Haven,cypher,33.33,3,1
5.04,Haven,sage,20.0,5,1
5.04,Haven,viper,0.0,1,0
5.04,Icebox,raze,83.33,6,5
5.04,Icebox,fade,80.0,10,8
5.04,Icebox,chamber,56.25,32,18
5.04,Icebox,sage,50.0,34,17
5.04,Icebox,viper,50.0,36,18
5.04,Icebox,kayo,50.0,18,9
5.04,Icebox,sova,38.46,26,10
5.04,Icebox,jett,37.5,8,3
5.04,Icebox,killjoy,25.0,8,2
5.04,Icebox,astra,0.0,1,0
5.04,Icebox,yoru,0.0,1,0
5.04,Pearl,raze,83.33,6,5
